signal,seg,h,n,ep,mean,med,hit,base_mean,base_hit,edge,p_shift,mae
comm_gross|z4>=2.0,2023+,8,8,4.0,0.05051023288786621,0.06701133698712969,0.625,0.04127644240856628,0.68,0.009233790479299932,0.2396,0.00899363930399101
comm_gross|z4>=2.0,2023+,13,8,4.0,0.05670386182416505,0.05699942309297634,0.625,0.07129724925888474,0.8058823529411765,-0.01459338743471969,0.389,0.0014645001930010532
comm_gross|z4>=2.0,2023+,26,8,4.0,0.09782162749359023,0.1800335206624859,0.625,0.16260157757521554,0.9235668789808917,-0.0647799500816253,0.508,-0.009899201096907576
comm_gross|z4>=2.0,2020-22,4,5,2.0,-0.01700174400610861,-0.023175647547392098,0.2,0.00588844866049347,0.5448717948717948,-0.02289019266660208,0.8376,-0.02668234435934542
comm_gross|z4>=2.0,2020-22,8,5,2.0,-0.03951587999056738,-0.03722318681653414,0.0,0.010290132803350205,0.532051282051282,-0.04980601279391759,0.9352,-0.044724218615737985
comm_gross|z4>=2.0,2020-22,13,5,2.0,-0.02683671057189878,-0.04183283526140957,0.2,0.0175371595730731,0.5384615384615384,-0.04437387014497188,0.8978,-0.06045407433025045
comm_gross|z4>=2.0,2020-22,26,5,2.0,-0.08436585694016478,-0.12793506669304544,0.2,0.03134070603275328,0.6025641025641025,-0.11570656297291806,0.9936566400654798,-0.09578893823592072
comm_gross|z4>=1.5,ALL,4,19,10.0,0.02574365673021294,0.020982894224344184,0.6842105263157895,0.01262554843983999,0.5970149253731343,0.01311810829037295,0.1574,-0.005290902481593175
comm_gross|z4>=1.5,ALL,8,19,10.0,0.03125328513016967,0.026194056941347243,0.5263157894736842,0.026672622775896472,0.6102719033232629,0.0045806623542732,0.3576,-0.012601914453596158
comm_gross|z4>=1.5,ALL,13,19,10.0,0.045873574120787665,0.031763729710107436,0.5789473684210527,0.045571562169968736,0.6779141104294478,0.0003020119508189284,0.446,-0.019948993313611142
comm_gross|z4>=1.5,ALL,26,19,10.0,0.058809949020131654,0.015998547943784747,0.5789473684210527,0.09718082370740687,0.7635782747603834,-0.038370874687275215,0.7072,-0.03440882931510196
comm_gross|z4>=1.5,2023+,4,12,6.0,0.05103088817683729,0.04581205243812658,0.9166666666666666,0.01849698735368388,0.6424581005586593,0.03253390082315341,0.0522,0.007756357644413754
comm_gross|z4>=1.5,2023+,8,12,6.0,0.06100108099540186,0.08149464747099389,0.75,0.04127644240856628,0.68,0.019724638586835576,0.1452,0.0036980362955726007
comm_gross|z4>=1.5,2023+,13,12,6.0,0.08392101475799962,0.07705849896281125,0.75,0.07129724925888474,0.8058823529411765,0.012623765499114883,0.1928,-0.0013213897784207045
comm_gross|z4>=1.5,2023+,26,12,6.0,0.11908306654069352,0.1800335206624859,0.75,0.16260157757521554,0.9235668789808917,-0.04351851103452202,0.3662,-0.00889719063835979
comm_gross|z4>=1.5,2020-22,4,7,4.0,-0.01760588289257167,-0.023175647547392098,0.2857142857142857,0.00588844866049347,0.5448717948717948,-0.02349433155306514,0.915,-0.027657634126176483
comm_gross|z4>=1.5,2020-22,8,7,4.0,-0.0197429363530855,-0.03722318681653414,0.14285714285714285,0.010290132803350205,0.532051282051282,-0.030033069156435707,0.9346,-0.040544687166456886
comm_gross|z4>=1.5,2020-22,13,7,4.0,-0.019350609828718533,-0.04183283526140957,0.2857142857142857,0.0175371595730731,0.5384615384615384,-0.03688776940179163,0.9186,-0.05188202794536618
comm_gross|z4>=1.5,2020-22,26,7,4.0,-0.04451539530083156,-0.028261860702121333,0.2857142857142857,0.03134070603275328,0.6025641025641025,-0.07585610133358484,0.9846,-0.07814306704665996
comm_gross|z1>=2.0,ALL,4,10,7.0,0.024718646234234486,0.030298712323280963,0.7,0.01262554843983999,0.5970149253731343,0.012093097794394497,0.2176,-0.008649140104540676
comm_gross|z1>=2.0,ALL,8,10,7.0,0.03573684680958008,0.039818296272581044,0.7,0.026672622775896472,0.6102719033232629,0.009064224033683607,0.378,-0.01058192337289381
comm_gross|z1>=2.0,ALL,13,10,7.0,0.04856545651058454,0.04013763584131813,0.6,0.045571562169968736,0.6779141104294478,0.0029938943406158033,0.4128,-0.021061773172581556
comm_gross|z1>=2.0,ALL,26,10,7.0,0.055837713900561435,0.06304066258843033,0.6,0.09718082370740687,0.7635782747603834,-0.041343109806845434,0.707,-0.03472792737748028
comm_gross|z1>=2.0,2023+,4,5,4.0,0.05514585877371072,0.06633196690986054,1.0,0.01849698735368388,0.6424581005586593,0.03664887142002684,0.0646,0.0008959920653800691
comm_gross|z1>=2.0,2023+,8,5,4.0,0.06822228901445442,0.07419072615923006,1.0,0.04127644240856628,0.68,0.026945846605888134,0.153,0.0008959920653800691
comm_gross|z1>=2.0,2023+,13,5,4.0,0.09683727755687302,0.08200128025530873,0.8,0.07129724925888474,0.8058823529411765,0.02554002829798828,0.1932,-0.0013865089279957664
comm_gross|z1>=2.0,2023+,26,5,4.0,0.1343944503050713,0.1464552110348627,0.8,0.16260157757521554,0.9235668789808917,-0.02820712727014424,0.3576,-0.007155633298648189
comm_gross|z1>=2.0,2020-22,4,5,3.0,-0.005708566305241747,-0.019554507812736044,0.4,0.00588844866049347,0.5448717948717948,-0.011597014965735217,0.7662,-0.01819427227446142
comm_gross|z1>=2.0,2020-22,8,5,3.0,0.0032514046047057432,-0.015257084033158175,0.4,0.010290132803350205,0.532051282051282,-0.007038728198644461,0.6764,-0.022059838811167687
comm_gross|z1>=2.0,2020-22,13,5,3.0,0.00029363546429606036,-0.0028803604473408573,0.4,0.0175371595730731,0.5384615384615384,-0.01724352410877704,0.7642,-0.040737037417167346
comm_gross|z1>=2.0,2020-22,26,5,3.0,-0.022719022503948416,-0.028261860702121333,0.4,0.03134070603275328,0.6025641025641025,-0.0540597285367017,0.8726,-0.06230022145631238
comm_gross|pct13>=0.1,ALL,4,50,13.0,0.01020961784336658,0.0026372109514907205,0.52,0.01262554843983999,0.5970149253731343,-0.002415930596473409,0.5268,-0.013260757195480932
comm_gross|pct13>=0.1,ALL,8,50,13.0,0.014180533740622113,0.005041179262764095,0.5,0.026672622775896472,0.6102719033232629,-0.01249208903527436,0.6814,-0.02168442312486249
comm_gross|pct13>=0.1,ALL,13,50,13.0,0.03362393151089676,0.027250881100252977,0.66,0.045571562169968736,0.6779141104294478,-0.011947630659071978,0.5734,-0.02779983913403038
comm_gross|pct13>=0.1,ALL,26,49,13.0,0.08435006959795657,0.1293740041234288,0.7142857142857143,0.09718082370740687,0.7635782747603834,-0.012830754109450296,0.5302,-0.038518580461010574
comm_gross|pct13>=0.1,2023+,4,41,9.0,0.014881153420700231,0.004593188928521563,0.5609756097560976,0.01849698735368388,0.6424581005586593,-0.0036158339329836493,0.3774,-0.011456188131964893
comm_gross|pct13>=0.1,2023+,8,41,9.0,0.021489966005331197,0.013484290801216492,0.5609756097560976,0.04127644240856628,0.68,-0.019786476403235085,0.5524,-0.018127670838738508
comm_gross|pct13>=0.1,2023+,13,41,9.0,0.046381892920405995,0.02990929772460582,0.7560975609756098,0.07129724925888474,0.8058823529411765,-0.024915356338478745,0.4606,-0.02224088158536654
comm_gross|pct13>=0.1,2023+,26,40,9.0,0.11709717573473691,0.137849792114084,0.825,0.16260157757521554,0.9235668789808917,-0.04550440184047863,0.4166,-0.027124822636770657
comm_gross|pct13>=0.1,2020-22,4,9,4.0,-0.011071822008931162,-0.019554507812736044,0.3333333333333333,0.00588844866049347,0.5448717948717948,-0.016960270669424633,0.864,-0.02148157181816511
comm_gross|pct13>=0.1,2020-22,8,9,4.0,-0.019117991020830387,-0.03722318681653414,0.2222222222222222,0.010290132803350205,0.532051282051282,-0.029408123824180593,0.9096,-0.037887405761649506
comm_gross|pct13>=0.1,2020-22,13,9,4.0,-0.024495670465756403,-0.04183283526140957,0.2222222222222222,0.0175371595730731,0.5384615384615384,-0.0420328300388295,0.9442,-0.053123979077943445
comm_gross|pct13>=0.1,2020-22,26,9,4.0,-0.0611926243432894,-0.07952866410697745,0.2222222222222222,0.03134070603275328,0.6025641025641025,-0.09253333037604268,0.9838,-0.08915750412429906
comm_gross|pct13>=0.15,ALL,4,29,10.0,0.016518937904883714,0.006931943247647343,0.5862068965517241,0.01262554843983999,0.5970149253731343,0.0038933894650437246,0.3186,-0.008918135423732466
comm_gross|pct13>=0.15,ALL,8,29,10.0,0.01467273901617329,-0.0007813573293035114,0.4482758620689655,0.026672622775896472,0.6102719033232629,-0.011999883759723181,0.6668,-0.017769641481291638
comm_gross|pct13>=0.15,ALL,13,29,10.0,0.02065668586421113,0.021199599620152387,0.6206896551724138,0.045571562169968736,0.6779141104294478,-0.024914876305757606,0.7204,-0.025320371836605907
comm_gross|pct13>=0.15,ALL,26,29,10.0,0.061896740312338175,0.12349212938603893,0.6206896551724138,0.09718082370740687,0.7635782747603834,-0.035284083395068694,0.6104,-0.042369648408095
comm_gross|pct13>=0.15,2023+,4,21,6.0,0.02547450182094068,0.009708737864077666,0.6666666666666666,0.01849698735368388,0.6424581005586593,0.0069775144672568,0.1858,-0.005191563809857588
comm_gross|pct13>=0.15,2023+,8,21,6.0,0.026717652075763515,0.013484290801216492,0.5238095238095238,0.04127644240856628,0.68,-0.014558790332802767,0.434,-0.010384000484993609
comm_gross|pct13>=0.15,2023+,13,21,6.0,0.038886883990789975,0.026523217474927696,0.7619047619047619,0.07129724925888474,0.8058823529411765,-0.032410365268094765,0.5318,-0.014281239554396863
comm_gross|pct13>=0.15,2023+,26,21,6.0,0.11035605844977574,0.1392232792966066,0.7619047619047619,0.16260157757521554,0.9235668789808917,-0.0522455191254398,0.4344,-0.022382539323729397
comm_gross|pct13>=0.15,2020-22,4,8,4.0,-0.006989417374765827,-0.016248100608867444,0.375,0.00588844866049347,0.5448717948717948,-0.012877866035259297,0.7744,-0.01870038591015402
comm_gross|pct13>=0.15,2020-22,8,8,4.0,-0.016945157765251045,-0.037272513620411174,0.25,0.010290132803350205,0.532051282051282,-0.02723529056860125,0.8544,-0.037156949096573966
comm_gross|pct13>=0.15,2020-22,13,8,4.0,-0.027197584218058346,-0.0477001390800017,0.25,0.0175371595730731,0.5384615384615384,-0.044734743791131446,0.9136,-0.05429809407740464
comm_gross|pct13>=0.15,2020-22,26,8,4.0,-0.06530896979843541,-0.10373186540001145,0.25,0.03134070603275328,0.6025641025641025,-0.09664967583118869,0.9704,-0.0948358097545547
comm_gross|pct26>=0.15,ALL,4,34,7.0,0.008727352043837863,-0.004011666160113503,0.4411764705882353,0.01262554843983999,0.5970149253731343,-0.0038981963960021265,0.5724,-0.012553193210746383
comm_gross|pct26>=0.15,ALL,8,34,7.0,0.009057480202387209,-0.0008567410382970819,0.4411764705882353,0.026672622775896472,0.6102719033232629,-0.01761514257350926,0.695,-0.02253484816560533
comm_gross|pct26>=0.15,ALL,13,34,7.0,0.02459981533184005,0.02386140854754004,0.5588235294117647,0.045571562169968736,0.6779141104294478,-0.020971746838128687,0.6448,-0.030387898912331245
comm_gross|pct26>=0.15,ALL,26,34,7.0,0.049671064050353486,0.023608412404879098,0.6470588235294118,0.09718082370740687,0.7635782747603834,-0.04750975965705338,0.6772,-0.04992765710656538
comm_gross|pct26>=0.15,2023+,4,28,5.0,0.011229030295398405,-0.0021849556732805864,0.4642857142857143,0.01849698735368388,0.6424581005586593,-0.007267957058285476,0.5464,-0.012049899963237612
comm_gross|pct26>=0.15,2023+,8,28,5.0,0.017960515517300425,0.0035524482284312042,0.5,0.04127644240856628,0.68,-0.023315926891265857,0.5852,-0.018897177212303495
comm_gross|pct26>=0.15,2023+,13,28,5.0,0.037596559967339016,0.029146738287056162,0.6428571428571429,0.07129724925888474,0.8058823529411765,-0.033700689291545724,0.5574,-0.023560986941654854
comm_gross|pct26>=0.15,2023+,26,28,5.0,0.08291105191766088,0.09368207250339577,0.75,0.16260157757521554,0.9235668789808917,-0.07969052565755466,0.5564,-0.03596109434763577
comm_gross|pct26>=0.15,2020-22,4,6,2.0,-0.0029471464634446645,-0.016248100608867444,0.3333333333333333,0.00588844866049347,0.5448717948717948,-0.008835595123938134,0.7048,-0.014901895032453982
comm_gross|pct26>=0.15,2020-22,8,6,2.0,-0.03249001793387446,-0.04451552345128501,0.16666666666666666,0.010290132803350205,0.532051282051282,-0.042780150737224666,0.8792,-0.03951064594768058
comm_gross|pct26>=0.15,2020-22,13,6,2.0,-0.03605165963382182,-0.049540449224180605,0.16666666666666666,0.0175371595730731,0.5384615384615384,-0.05358881920689492,0.871,-0.062246821442154356
comm_gross|pct26>=0.15,2020-22,26,6,2.0,-0.10544887933041437,-0.12919441608231524,0.16666666666666666,0.03134070603275328,0.6025641025641025,-0.13678958536316765,0.978448275862069,-0.11510494998157024
comm_short_%OI|z4>=2.0,ALL,4,10,6.0,-0.011858785862738353,-0.0043799141817586484,0.5,0.01262554843983999,0.5970149253731343,-0.02448433430257834,0.9134,-0.02689557756416223
comm_short_%OI|z4>=2.0,ALL,8,9,6.0,0.018711537388136776,0.03802588096536219,0.5555555555555556,0.026672622775896472,0.6102719033232629,-0.007961085387759696,0.608,-0.026075795802344242
comm_short_%OI|z4>=2.0,ALL,13,9,6.0,0.03772985374418073,0.03201208218163165,0.7777777777777778,0.045571562169968736,0.6779141104294478,-0.007841708425788005,0.5854,-0.026190280379974198
comm_short_%OI|z4>=2.0,ALL,26,9,6.0,0.12637834974237916,0.09068352007833269,0.8888888888888888,0.09718082370740687,0.7635782747603834,0.02919752603497229,0.2496,-0.02698094791837238
comm_short_%OI|z4>=2.0,2023+,4,4,3.0,-0.013206096871394235,-0.0043799141817586484,0.5,0.01849698735368388,0.6424581005586593,-0.031703084225078115,0.8428,-0.031979933007444145
comm_short_%OI|z4>=2.0,2023+,8,3,3.0,0.03978378137750275,0.06297788936706827,0.6666666666666666,0.04127644240856628,0.68,-0.001492661031063533,0.3458,-0.012790217578642035
comm_short_%OI|z4>=2.0,2023+,13,3,3.0,0.09535128957147831,0.10501885918098353,1.0,0.07129724925888474,0.8058823529411765,0.024054040312593575,0.1772,-0.012790217578642035
comm_short_%OI|z4>=2.0,2023+,26,3,3.0,0.2736801184739403,0.27966665020682413,1.0,0.16260157757521554,0.9235668789808917,0.11107854089872476,0.0428,-0.012790217578642035
comm_short_%OI|z4>=2.0,2020-22,4,6,3.0,-0.010960578523634431,-0.013389199134058227,0.5,0.00588844866049347,0.5448717948717948,-0.016849027184127903,0.82,-0.023506007268640956
comm_short_%OI|z4>=2.0,2020-22,8,6,3.0,0.008175415393453789,-0.0014019661263244276,0.5,0.010290132803350205,0.532051282051282,-0.0021147174098964158,0.6422,-0.032718584914195346
comm_short_%OI|z4>=2.0,2020-22,13,6,3.0,0.008919135830531943,0.0169960374949496,0.6666666666666666,0.0175371595730731,0.5384615384615384,-0.008618023742541156,0.736,-0.03289031178064028
comm_short_%OI|z4>=2.0,2020-22,26,6,3.0,0.052727465376598594,0.06887287803796727,0.8333333333333334,0.03134070603275328,0.6025641025641025,0.02138675934384531,0.635,-0.03407631308823755
comm_short_%OI|z4>=1.5,ALL,4,22,11.0,-0.011139531652168083,-0.004043074708086736,0.5,0.01262554843983999,0.5970149253731343,-0.023765080092008072,0.9558,-0.022964594956489556
comm_short_%OI|z4>=1.5,ALL,8,20,11.0,0.019360192163052466,0.020388500402186205,0.6,0.026672622775896472,0.6102719033232629,-0.007312430612844006,0.6022,-0.020266578590364803
comm_short_%OI|z4>=1.5,ALL,13,20,11.0,0.03673323211584041,0.037769154424542095,0.7,0.045571562169968736,0.6779141104294478,-0.008838330054128325,0.6366,-0.021922732659887607
comm_short_%OI|z4>=1.5,ALL,26,20,11.0,0.13318512131660942,0.11989700759921562,0.85,0.09718082370740687,0.7635782747603834,0.036004297609202554,0.1584,-0.024602191387343996
comm_short_%OI|z4>=1.5,2023+,4,12,6.0,-0.009200091186523485,0.0036849188649642484,0.5833333333333334,0.01849698735368388,0.6424581005586593,-0.027697078540207365,0.9,-0.0208849678303699
comm_short_%OI|z4>=1.5,2023+,8,10,6.0,0.030449766531960056,0.03484560132425507,0.7,0.04127644240856628,0.68,-0.010826675876606226,0.4032,-0.009031569649081838
comm_short_%OI|z4>=1.5,2023+,13,10,6.0,0.06816186449488733,0.06597139532447494,0.9,0.07129724925888474,0.8058823529411765,-0.003135384763997412,0.272,-0.011937349777907691
comm_short_%OI|z4>=1.5,2023+,26,10,6.0,0.21484134236778935,0.2473329444017106,0.9,0.16260157757521554,0.9235668789808917,0.052239764792573806,0.0682,-0.0158774290876341
comm_short_%OI|z4>=1.5,2020-22,4,10,5.0,-0.0134668602109416,-0.014413030878182687,0.4,0.00588844866049347,0.5448717948717948,-0.01935530887143507,0.867,-0.025460147507833143
comm_short_%OI|z4>=1.5,2020-22,8,10,5.0,0.008270617794144874,-0.004923283682613855,0.5,0.010290132803350205,0.532051282051282,-0.0020195150092053304,0.6974,-0.031501587531647765
comm_short_%OI|z4>=1.5,2020-22,13,10,5.0,0.005304599736793503,-0.0003396352418166271,0.5,0.0175371595730731,0.5384615384615384,-0.012232559836279596,0.7804,-0.031908115541867524
comm_short_%OI|z4>=1.5,2020-22,26,10,5.0,0.05152890026542952,0.06887287803796727,0.8,0.03134070603275328,0.6025641025641025,0.02018819423267624,0.654,-0.03332695368705389
comm_short_%OI|z1>=2.0,ALL,4,12,12.0,-0.012120138692575194,-0.007593947440297288,0.3333333333333333,0.01262554843983999,0.5970149253731343,-0.024745687132415185,0.983,-0.02523902301071392
comm_short_%OI|z1>=2.0,ALL,8,11,12.0,0.016957514750293036,0.02397991386560383,0.5454545454545454,0.026672622775896472,0.6102719033232629,-0.009715108025603436,0.7126,-0.024204166871191698
comm_short_%OI|z1>=2.0,ALL,13,11,12.0,0.03465049489224425,0.03676693146099197,0.6363636363636364,0.045571562169968736,0.6779141104294478,-0.010921067277724489,0.6562,-0.025628927364725055
comm_short_%OI|z1>=2.0,ALL,26,11,12.0,0.10587262121236289,0.12349212938603893,0.8181818181818182,0.09718082370740687,0.7635782747603834,0.008691797504956023,0.3556,-0.026271870419841428
comm_short_%OI|z1>=2.0,2023+,4,7,7.0,0.0004477868796592003,-0.00045543210194798345,0.42857142857142855,0.01849698735368388,0.6424581005586593,-0.01804920047402468,0.74,-0.016251394084668518
comm_short_%OI|z1>=2.0,2023+,8,6,7.0,0.0494041295895861,0.035475861211151316,0.8333333333333334,0.04127644240856628,0.68,0.008127687181019819,0.225,-0.002640645713930375
comm_short_%OI|z1>=2.0,2023+,13,6,7.0,0.07911432202640208,0.05872739086708445,1.0,0.07129724925888474,0.8058823529411765,0.007817072767517336,0.2068,-0.004692439590873805
comm_short_%OI|z1>=2.0,2023+,26,6,7.0,0.17386860480072686,0.16496176897662174,1.0,0.16260157757521554,0.9235668789808917,0.011267027225511317,0.1748,-0.004692439590873805
comm_short_%OI|z1>=2.0,2020-22,4,5,5.0,-0.029715234493703346,-0.03528179247727303,0.2,0.00588844866049347,0.5448717948717948,-0.03560368315419682,0.9784,-0.037821703507177486
comm_short_%OI|z1>=2.0,2020-22,8,5,5.0,-0.021978423056858643,-0.053200432959572885,0.2,0.010290132803350205,0.532051282051282,-0.032268555860208846,0.9478,-0.05008039225990528
comm_short_%OI|z1>=2.0,2020-22,13,5,5.0,-0.018706097668745158,-0.04255273085478917,0.2,0.0175371595730731,0.5384615384615384,-0.03624325724181826,0.9304,-0.05075271269334656
comm_short_%OI|z1>=2.0,2020-22,26,5,5.0,0.02427744090632613,0.01814720882609211,0.6,0.03134070603275328,0.6025641025641025,-0.007063265126427153,0.7876,-0.05216718741460258
comm_short_%OI|pct13>=0.1,ALL,4,24,5.0,0.008904459873050469,0.014668857517162515,0.5416666666666666,0.01262554843983999,0.5970149253731343,-0.0037210885667895207,0.6284,-0.011652182801576738
comm_short_%OI|pct13>=0.1,ALL,8,22,5.0,0.04282186899172595,0.031253628607851414,0.7727272727272727,0.026672622775896472,0.6102719033232629,0.01614924621582948,0.2694,-0.007720131903366164
comm_short_%OI|pct13>=0.1,ALL,13,22,5.0,0.11578832861457639,0.09366437565881891,1.0,0.045571562169968736,0.6779141104294478,0.07021676644460764,0.0346,-0.008298274089603153
comm_short_%OI|pct13>=0.1,ALL,26,22,5.0,0.2016744704504413,0.13763065880092362,1.0,0.09718082370740687,0.7635782747603834,0.10449364674303442,0.0632,-0.008298274089603153
comm_short_%OI|pct13>=0.1,2023+,4,18,5.0,-0.0034923231108581446,-0.0014904476394375088,0.3888888888888889,0.01849698735368388,0.6424581005586593,-0.021989310464542024,0.8228,-0.018703197464753882
comm_short_%OI|pct13>=0.1,2023+,8,16,5.0,0.042282792873105206,0.021258458382861445,0.75,0.04127644240856628,0.68,0.0010063504645389243,0.3146,-0.012286421701055726
comm_short_%OI|pct13>=0.1,2023+,13,16,5.0,0.13475241454497083,0.13338251828800685,1.0,0.07129724925888474,0.8058823529411765,0.0634551652860861,0.0222,-0.012616398983435306
comm_short_%OI|pct13>=0.1,2023+,26,16,5.0,0.24636675476276482,0.17209398128925524,1.0,0.16260157757521554,0.9235668789808917,0.08376517718754928,0.0216,-0.012616398983435306
comm_short_%OI|pct13>=0.1,2020-22,4,6,1.0,0.04609480882477631,0.04760719353622889,1.0,0.00588844866049347,0.5448717948717948,0.04020636016428284,0.155,0.009500861187954698
comm_short_%OI|pct13>=0.1,2020-22,8,6,1.0,0.04425940530804793,0.03915961384166833,0.8333333333333334,0.010290132803350205,0.532051282051282,0.03396927250469772,0.375656035526847,0.00445664089047267
comm_short_%OI|pct13>=0.1,2020-22,13,6,1.0,0.06521743280019117,0.05918669735537707,1.0,0.0175371595730731,0.5384615384615384,0.04768027322711807,0.3892644949805368,0.0032167256272825906
comm_short_%OI|pct13>=0.1,2020-22,26,6,1.0,0.08249504561757859,0.0869551261500241,1.0,0.03134070603275328,0.6025641025641025,0.051154339584825306,0.5013951491736424,0.0032167256272825906
comm_short_%OI|pct13>=0.15,ALL,4,11,4.0,0.00909726269491664,0.02499643803607543,0.6363636363636364,0.01262554843983999,0.5970149253731343,-0.0035282857449233495,0.5608,-0.01856494705638433
comm_short_%OI|pct13>=0.15,ALL,8,9,4.0,0.06617956707779372,0.0724813401706359,0.7777777777777778,0.026672622775896472,0.6102719033232629,0.03950694430189725,0.1184,-0.0032033379359046477
comm_short_%OI|pct13>=0.15,ALL,13,9,4.0,0.11918075252545873,0.08251925901865054,1.0,0.045571562169968736,0.6779141104294478,0.07360919035548999,0.0356,-0.0032033379359046477
comm_short_%OI|pct13>=0.15,ALL,26,9,4.0,0.21429629460604577,0.10946342575442403,1.0,0.09718082370740687,0.7635782747603834,0.1171154708986389,0.0386,-0.0032033379359046477
comm_short_%OI|pct13>=0.15,2023+,4,6,3.0,-0.0176094980931355,-0.010799095451072993,0.3333333333333333,0.01849698735368388,0.6424581005586593,-0.03610648544681938,0.884,-0.04115592308494681
comm_short_%OI|pct13>=0.15,2023+,8,4,3.0,0.08863526202554914,0.11457481565448513,0.75,0.04127644240856628,0.68,0.04735881961698286,0.073,-0.010321460131925725
comm_short_%OI|pct13>=0.15,2023+,13,4,3.0,0.19539295675701468,0.20129486465867252,1.0,0.07129724925888474,0.8058823529411765,0.12409570749812994,0.0122,-0.010321460131925725
comm_short_%OI|pct13>=0.15,2023+,26,4,3.0,0.37538535681553714,0.4018363053641695,1.0,0.16260157757521554,0.9235668789808917,0.2127837792403216,0.0114,-0.010321460131925725
comm_short_%OI|pct13>=0.15,2020-22,4,5,1.0,0.041145375640579206,0.038148275900437234,1.0,0.00588844866049347,0.5448717948717948,0.035256926980085736,0.2034,0.008544224177890646
comm_short_%OI|pct13>=0.15,2020-22,8,5,1.0,0.04821501111958939,0.040293346717974465,0.8,0.010290132803350205,0.532051282051282,0.03792487831623918,0.35581957309706,0.0024911598209122142
comm_short_%OI|pct13>=0.15,2020-22,13,5,1.0,0.05821098914021396,0.03877137738809222,1.0,0.0175371595730731,0.5384615384615384,0.040673829567140864,0.4302087597216537,0.0024911598209122142
comm_short_%OI|pct13>=0.15,2020-22,26,5,1.0,0.08542504483845267,0.09068352007833269,1.0,0.03134070603275328,0.6025641025641025,0.05408433880569939,0.5018252093622504,0.0024911598209122142
comm_short_%OI|pct26>=0.15,ALL,4,7,5.0,-0.0031998879655739903,0.010226412986630518,0.5714285714285714,0.01262554843983999,0.5970149253731343,-0.01582543640541398,0.7736,-0.02995879098364873
comm_short_%OI|pct26>=0.15,ALL,8,5,5.0,0.0625684679767012,0.05552548223023779,0.6,0.026672622775896472,0.6102719033232629,0.03589584520080472,0.1168,-0.01001866912953
comm_short_%OI|pct26>=0.15,ALL,13,5,5.0,0.1074933714855576,0.08078528896297055,0.8,0.045571562169968736,0.6779141104294478,0.06192180931558886,0.0484,-0.012816461361721366
comm_short_%OI|pct26>=0.15,ALL,26,5,5.0,0.2055384113587647,0.05206117750246686,0.8,0.09718082370740687,0.7635782747603834,0.10835758765135782,0.0072,-0.019968857256938734
comm_short_%OI|pct26>=0.15,2023+,4,6,4.0,-0.013244221155173078,0.002296735362814273,0.5,0.01849698735368388,0.6424581005586593,-0.031741208508856956,0.8738,-0.03877368943341412
comm_short_%OI|pct26>=0.15,2023+,8,4,4.0,0.08004426548836363,0.09657215536207808,0.75,0.04127644240856628,0.68,0.03876782307979735,0.0548,-0.01068965589442536
comm_short_%OI|pct26>=0.15,2023+,13,4,4.0,0.11446621002628152,0.13107131876720313,0.75,0.07129724925888474,0.8058823529411765,0.04316896076739678,0.0482,-0.014186896184664566
comm_short_%OI|pct26>=0.15,2023+,26,4,4.0,0.24390771982283913,0.23344638633680315,0.75,0.16260157757521554,0.9235668789808917,0.08130614224762359,0.0126,-0.023127391053686275
comm_short_%OI|pct26>=0.15,2020-22,4,1,1.0,0.05706611117202054,0.05706611117202054,1.0,0.00588844866049347,0.5448717948717948,0.05117766251152707,0.16626164439044147,0.0229305997149436
comm_short_%OI|pct26>=0.15,2020-22,8,1,1.0,-0.007334722069948563,-0.007334722069948563,0.0,0.010290132803350205,0.532051282051282,-0.01762485487329877,0.6585265750051303,-0.007334722069948563
comm_short_%OI|pct26>=0.15,2020-22,13,1,1.0,0.07960201732266192,0.07960201732266192,1.0,0.0175371595730731,0.5384615384615384,0.06206485774958882,0.3254893794252395,-0.007334722069948563
comm_short_%OI|pct26>=0.15,2020-22,26,1,1.0,0.05206117750246686,0.05206117750246686,1.0,0.03134070603275328,0.6025641025641025,0.020720471469713578,0.6006967123884172,-0.007334722069948563
comm_netabs_%OI|z4>=2.0,ALL,4,7,4.0,0.011479866910414518,0.015161582603443025,0.8571428571428571,0.01262554843983999,0.5970149253731343,-0.0011456815294254713,0.5272,-0.0022307978255960504
comm_netabs_%OI|z4>=2.0,ALL,8,7,4.0,0.058312661591024044,0.0724813401706359,0.8571428571428571,0.026672622775896472,0.6102719033232629,0.03164003881512757,0.1828,-0.004742456763242808
comm_netabs_%OI|z4>=2.0,ALL,13,7,4.0,0.07063480167758963,0.04417575388678552,1.0,0.045571562169968736,0.6779141104294478,0.025063239507620898,0.3256,-0.004742456763242808
comm_netabs_%OI|z4>=2.0,ALL,26,7,4.0,0.18824469502341337,0.21760324354437688,1.0,0.09718082370740687,0.7635782747603834,0.0910638713160065,0.1342,-0.004742456763242808
comm_netabs_%OI|z4>=2.0,2023+,4,4,2.0,0.020535257151235664,0.022809362839218195,1.0,0.01849698735368388,0.6424581005586593,0.002038269797551784,0.3828,0.0016367001233965894
comm_netabs_%OI|z4>=2.0,2023+,8,4,2.0,0.07426028101339388,0.07160144845882865,1.0,0.04127644240856628,0.68,0.0329838386048276,0.1758,0.0016367001233965894
comm_netabs_%OI|z4>=2.0,2023+,13,4,2.0,0.10710986364289915,0.11580790437152466,1.0,0.07129724925888474,0.8058823529411765,0.03581261438401441,0.1956,0.0016367001233965894
